Código único de carrera,Código institución,Área del conocimiento,Tipo de institución,Nombre institución,Nombre carrera,Región,Jornada,Sede,Duración Formal (semestres),Nivel carrera,Matrícula Total Femenina 2025,Matrícula Total Masculina 2025,Matrícula Total 2025,Matrícula 1er año Femenina 2025,Matrícula 1er año Masculina 2025,Matrícula 1er año Total 2025,Porcentaje Municipal,Porcentaje Subvencionado,Porcentaje Pagado,Porcentaje Admin Delegada,Titulación Femenina 2024,Titlación Masculina 2024,Titulación Total 2024,Promedio PAES 2025 de Matrícula 1er año 2025,Vacantes 1er semestre,NEM,Ranking,PAES Lenguaje,PAES Matemáticas,PAES Matemáticas 2,PAES Historia,PAES Ciencias,Otros,Área Carrera Genérica,arancel_unidad_original,arancel_valor,titulacion_unidad_original,titulacion_valor,acreditada,anios_acreditacion,Dirección Sede Central,Página web,Empleabilidad 1er año,Empleabilidad 2° año,ingreso_4to_anio_valor,Retención 1er año,Duración Real (semestres),% titulados con continuidad de estudios,Empleabilidad 1er año_relleno_agregado,Empleabilidad 2° año_relleno_agregado,Retención 1er año_relleno_agregado,ingreso_4to_anio_valor_relleno_agregado,Duración Real (semestres)_relleno_agregado
I87S1C151J1V1,87,Salud,Universidades,UNIVERSIDAD DE CONCEPCION,FONOAUDIOLOGIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,228,49,277,50,8,58,0.52,0.43,0.03,0.02,69,8,77,625.71,58,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Fonoaudiología,CLP,6356471,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.43,0.56,1150000.0,0.94,12.32,0.03,False,False,False,False,False
I87S1C16J1V1,87,Ciencias Sociales,Universidades,UNIVERSIDAD DE CONCEPCION,TRABAJO SOCIAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,257,85,342,48,18,66,0.38,0.57,0.02,0.02,48,16,64,624.18,70,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Trabajo Social,CLP,5009961,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.49,0.71,1050000.0,0.89,11.33,0.1,False,False,False,False,False
I87S1C188J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL AEROESPACIAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,18,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Otras Ingenierías Civiles,CLP,7880237,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C189J1V1,87,Salud,Universidades,UNIVERSIDAD DE CONCEPCION,TECNOLOGIA MEDICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,222,142,364,50,20,70,0.3,0.65,0.04,0.01,40,27,67,791.77,73,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Tecnología Médica,CLP,7380316,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.7,0.82,1550000.0,0.9,11.39,0.04,False,False,False,False,False
I87S1C1J1V1,87,Agropecuaria,Universidades,UNIVERSIDAD DE CONCEPCION,AGRONOMIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,152,229,381,23,32,55,0.33,0.56,0.08,0.03,11,21,32,640.27,55,15.0,25.0,15.0,30.0,5.0,0.0,10.0,0.0,Agronomía,CLP,7136571,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.64,0.82,1550000.0,0.83,16.66,0.11,False,False,False,False,False
I87S1C208J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL MATEMATICA,Biobío,Diurna,CASA CENTRAL,12,Profesional,53,147,200,6,30,36,0.34,0.58,0.08,0.0,4,8,12,803.15,35,15.0,20.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Matemática y Estadística,CLP,7013345,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C229J1V1,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,BIOINGENIERIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,126,125,251,23,19,42,0.28,0.6,0.11,0.01,16,20,36,756.06,46,15.0,25.0,15.0,25.0,10.0,0.0,10.0,0.0,Ingeniería en Biotecnología y Bioingeniería,CLP,7730261,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.55,0.71,1150000.0,0.82,15.31,0.21,False,False,False,False,False
I87S1C230J1V1,87,Ciencias Sociales,Universidades,UNIVERSIDAD DE CONCEPCION,GEOGRAFIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,59,124,183,11,17,28,0.34,0.58,0.04,0.03,11,24,35,631.62,55,15.0,25.0,25.0,25.0,0.0,10.0,10.0,0.0,Geografía,CLP,5626820,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.71,0.78,1401672.73,0.81,15.15,0.12,False,False,False,True,False
I87S1C233J1V1,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA EN BIOTECNOLOGIA MARINA Y ACUICULTURA,Biobío,Diurna,CASA CENTRAL,10,Profesional,48,45,93,5,12,17,0.3,0.62,0.05,0.02,2,6,8,,20,15.0,25.0,10.0,35.0,5.0,0.0,10.0,0.0,Ingeniería en Biotecnología y Bioingeniería,CLP,7506493,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.55,0.71,1150000.0,0.82,15.31,0.21,False,False,False,False,False
I87S1C234J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA ESTADISTICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,44,57,101,12,10,22,0.27,0.71,0.01,0.01,1,4,5,,25,15.0,25.0,15.0,25.0,10.0,0.0,10.0,0.0,Ingeniería en Matemática y Estadística,CLP,7013345,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.9,0.93,2397935.02,0.67,13.45,,True,True,True,True,True
I87S1C235J1V1,87,Salud,Universidades,UNIVERSIDAD DE CONCEPCION,KINESIOLOGIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,202,184,386,36,33,69,0.35,0.56,0.07,0.02,21,22,43,740.35,68,15.0,25.0,20.0,25.0,0.0,0.0,15.0,0.0,Kinesiología,CLP,7011300,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.56,0.65,1350000.0,0.9,11.19,0.02,False,False,False,False,False
I87S1C236J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN INGLES,Biobío,Diurna,CASA CENTRAL,10,Profesional,185,84,269,43,16,59,0.39,0.55,0.04,0.02,29,15,44,650.34,55,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Pedagogía en Idiomas,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.61,0.8,950000.0,0.85,11.78,0.05,False,False,False,False,False
I87S1C237J1V1,87,Humanidades,Universidades,UNIVERSIDAD DE CONCEPCION,TRADUCCION/INTERPRETACION EN IDIOMAS EXTRANJEROS,Biobío,Diurna,CASA CENTRAL,12,Profesional,336,94,430,57,19,76,0.3,0.6,0.09,0.01,1,0,1,723.39,73,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Traducción e Interpretación,CLP,7110522,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.36,0.51,950000.0,0.91,12.41,0.04,False,False,False,False,True
I87S1C240J1V1,87,Ciencias Sociales,Universidades,UNIVERSIDAD DE CONCEPCION,ANTROPOLOGIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,218,109,327,37,18,55,0.3,0.55,0.12,0.02,30,8,38,644.51,66,15.0,25.0,20.0,25.0,0.0,15.0,15.0,0.0,Antropología,CLP,6411909,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.6,0.86,1450000.0,0.81,13.79,0.09,False,False,False,False,False
I87S1C241J1V1,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA AMBIENTAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,147,132,279,21,19,40,0.25,0.64,0.1,0.01,33,19,52,639.99,55,15.0,25.0,15.0,25.0,10.0,0.0,10.0,0.0,Ingeniería en Medio Ambiente,CLP,6924214,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.71,0.82,1550000.0,0.74,14.61,0.11,False,False,False,False,False
I87S1C242J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL BIOMEDICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,58,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil en Biomédica,CLP,8120990,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.92,0.89,1850000.0,0.88,13.77,0.13,False,False,False,False,False
I87S1C244J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN CIENCIAS NATURALES Y FISICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,18,33,51,6,4,10,0.39,0.51,0.06,0.04,6,11,17,,20,15.0,25.0,20.0,25.0,0.0,0.0,15.0,0.0,Pedagogía en Ciencias,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.88,0.87,1250000.0,0.71,12.01,0.15,False,False,False,False,False
I87S1C245J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN CIENCIAS NATURALES Y QUIMICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,38,29,67,15,5,20,0.42,0.53,0.05,0.0,12,6,18,,20,15.0,25.0,20.0,25.0,0.0,0.0,15.0,0.0,Pedagogía en Ciencias,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.88,0.87,1250000.0,0.71,12.01,0.15,False,False,False,False,False
I87S1C259J1V1,87,Arte y Arquitectura,Universidades,UNIVERSIDAD DE CONCEPCION,ARTES VISUALES,Biobío,Diurna,CASA CENTRAL,10,Profesional,190,45,235,40,10,50,0.31,0.55,0.13,0.01,11,4,15,655.12,50,15.0,25.0,30.0,10.0,0.0,20.0,0.0,0.0,Artes y Licenciatura en Artes,CLP,7110522,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.35,0.35,1036736.82,0.94,10.86,0.09,False,False,False,True,True
I87S1C260J1V1,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA EN BIOTECNOLOGIA VEGETAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,78,71,149,17,5,22,0.37,0.55,0.07,0.01,5,12,17,,40,15.0,25.0,15.0,30.0,5.0,0.0,10.0,0.0,Ingeniería en Biotecnología y Bioingeniería,CLP,6953674,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.55,0.71,1150000.0,0.82,15.31,0.21,False,False,False,False,False
I87S1C2J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,QUIMICO ANALISTA,Biobío,Diurna,CASA CENTRAL,8,Profesional,107,70,177,20,17,37,0.37,0.59,0.02,0.02,15,18,33,674.72,35,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Analista Químico,CLP,6506721,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C307J1V2,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN MATEMATICAS,Biobío,Diurna,CASA CENTRAL,10,Profesional,79,90,169,15,21,36,0.31,0.6,0.05,0.04,12,14,26,774.92,40,15.0,25.0,15.0,25.0,10.0,0.0,10.0,0.0,Pedagogía en Matemáticas y Computación,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.92,0.95,1350000.0,0.86,12.22,0.12,False,False,False,False,False
I87S1C35J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,EDUCACION DIFERENCIAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,208,8,216,42,1,43,0.4,0.56,0.01,0.03,46,3,49,623.47,40,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Pedagogía en Educación Diferencial,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.83,0.86,1150000.0,0.94,10.98,0.03,False,False,False,False,False
I87S1C37J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,EDUCACION PARVULARIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,209,2,211,51,0,51,0.43,0.46,0.03,0.07,30,1,31,596.34,40,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Pedagogía en Educación de Párvulos,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.62,0.72,1050000.0,0.93,12.1,0.03,False,False,False,False,False
I87S1C38J1V1,87,Salud,Universidades,UNIVERSIDAD DE CONCEPCION,ENFERMERIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,402,124,526,73,27,100,0.29,0.6,0.1,0.02,70,16,86,767.65,103,15.0,25.0,25.0,25.0,0.0,0.0,10.0,0.0,Enfermería,CLP,6356471,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.71,0.82,1650000.0,0.95,11.06,0.02,False,False,False,False,False
I87S1C39J1V2,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,GEOFISICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,26,44,70,10,18,28,0.15,0.81,0.04,0.0,0,0,0,699.04,35,15.0,25.0,20.0,20.0,10.0,0.0,10.0,0.0,Física y Astronomía,CLP,6898910,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C3J1V2,87,Arte y Arquitectura,Universidades,UNIVERSIDAD DE CONCEPCION,ARQUITECTURA,Biobío,Diurna,CASA CENTRAL,10,Profesional,146,87,233,45,33,78,0.27,0.59,0.13,0.01,0,0,0,753.87,71,15.0,25.0,25.0,25.0,0.0,10.0,0.0,0.0,Arquitectura,CLP,6934988,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.53,0.64,1250000.0,0.87,14.26,0.1,False,False,False,False,False
I87S1C413J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,CIENCIAS FISICAS,Biobío,Diurna,CASA CENTRAL,12,Profesional,41,165,206,12,32,44,0.22,0.6,0.18,0.0,6,5,11,782.51,45,10.0,20.0,20.0,30.0,10.0,0.0,10.0,0.0,Física y Astronomía,CLP,6769301,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C414J1V1,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA EN CONSERVACION DE RECURSOS NATURALES,Biobío,Diurna,CASA CENTRAL,10,Profesional,123,81,204,16,9,25,0.27,0.62,0.09,0.02,31,27,58,677.4,40,15.0,25.0,15.0,30.0,5.0,0.0,10.0,0.0,Ingeniería en Recursos Renovables,CLP,7601734,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.62,0.75,1552869.53,0.87,14.09,0.09,False,False,False,True,False
I87S1C43J1V2,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,GEOLOGIA,Biobío,Diurna,CASA CENTRAL,11,Profesional,55,63,118,18,21,39,0.3,0.5,0.2,0.0,0,0,0,838.06,35,15.0,25.0,20.0,30.0,0.0,0.0,10.0,0.0,Geología,CLP,6435599,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.62,0.89,2750000.0,0.93,17.56,0.07,False,False,False,False,False
I87S1C44J1V1,87,Agropecuaria,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA FORESTAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,41,77,118,5,14,19,0.43,0.51,0.03,0.03,9,13,22,,30,20.0,25.0,15.0,30.0,0.0,0.0,10.0,0.0,Ingeniería Forestal,CLP,7136571,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.85,0.89,1642011.5,0.8,13.56,,True,True,True,True,True
I87S1C45J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,98,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",CLP,7309025,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.84,0.9,2150000.0,0.69,14.33,0.12,False,False,False,False,False
I87S1C47J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL ELECTRICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,53,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Eléctrica,CLP,7374422,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.91,0.93,2750000.0,0.83,14.44,0.08,False,False,False,False,False
I87S1C48J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL ELECTRONICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,58,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Electrónica,CLP,7490657,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.87,0.89,2450000.0,0.86,16.66,0.08,False,False,False,False,False
I87S1C49J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL INFORMATICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,53,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil en Computación e Informática,CLP,7422393,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.88,0.95,2750000.0,0.82,14.0,0.11,False,False,False,False,False
I87S1C4J1V1,87,Administración y Comercio,Universidades,UNIVERSIDAD DE CONCEPCION,AUDITORIA,Biobío,Diurna,CASA CENTRAL,8,Profesional,127,123,250,23,28,51,0.32,0.55,0.02,0.1,16,32,48,701.68,60,15.0,25.0,20.0,30.0,0.0,10.0,0.0,0.0,Contador Auditor,CLP,6504863,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.8,0.84,1150000.0,0.92,11.34,0.06,False,False,False,False,False
I87S1C506J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN EDUCACION FISICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,78,239,317,17,61,78,0.36,0.56,0.06,0.02,26,61,87,617.31,70,15.0,25.0,25.0,20.0,0.0,0.0,15.0,0.0,Pedagogía en Educación Física,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.56,0.65,1050000.0,0.9,11.67,0.03,False,False,False,False,False
I87S1C50J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL INDUSTRIAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,113,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Industrial,CLP,6950899,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.85,0.96,2250000.0,0.94,13.36,0.05,False,False,False,False,False
I87S1C518J1V2,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL DE MINAS,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,70,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil en Minas,CLP,8156381,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.84,0.94,3432022.19,0.85,15.19,0.05,False,False,False,True,False
I87S1C51J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL MECANICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,70,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Mecánica,CLP,7309025,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.84,0.94,2750000.0,0.91,15.05,0.1,False,False,False,False,False
I87S1C52J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL METALURGICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,75,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Metalúrgica,CLP,6929935,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.77,0.92,3250000.0,0.71,16.27,0.07,False,False,False,False,False
I87S1C53J1V3,87,Tecnología,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA CIVIL QUIMICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,0,0,0,0,0,0,,,,,0,0,0,,73,20.0,15.0,15.0,25.0,15.0,0.0,10.0,0.0,Ingeniería Civil Química,CLP,7309025,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.85,0.92,2750000.0,0.9,14.38,0.05,False,False,False,False,False
I87S1C54J1V1,87,Administración y Comercio,Universidades,UNIVERSIDAD DE CONCEPCION,INGENIERIA COMERCIAL,Biobío,Diurna,CASA CENTRAL,10,Profesional,249,291,540,61,69,130,0.29,0.56,0.13,0.03,42,44,86,705.03,130,15.0,25.0,15.0,30.0,5.0,10.0,10.0,0.0,Ingeniería Comercial,CLP,6504863,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.72,0.81,1650000.0,0.77,12.01,0.03,False,False,False,False,False
I87S1C580J1V1,87,Ciencias Sociales,Universidades,UNIVERSIDAD DE CONCEPCION,ADMINISTRACION PUBLICA Y CIENCIA POLITICA,Biobío,Diurna,CASA CENTRAL,10,Profesional,216,175,391,54,26,80,0.27,0.62,0.11,0.01,32,29,61,712.23,70,15.0,25.0,20.0,10.0,0.0,30.0,0.0,0.0,Administración Pública,CLP,6504863,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.7,0.87,1450000.0,0.97,13.07,0.05,False,False,False,False,False
I87S1C5J1V1,87,Humanidades,Universidades,UNIVERSIDAD DE CONCEPCION,BACHILLERATO EN HUMANIDADES,Biobío,Diurna,CASA CENTRAL,4,Profesional,39,19,58,22,12,34,0.26,0.63,0.11,0.0,0,0,0,611.32,40,15.0,25.0,25.0,10.0,0.0,25.0,0.0,0.0,Bachillerato y/o Licenciatura en Humanidades,CLP,7386835,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C62J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,LICENCIATURA EN MATEMATICA,Biobío,Diurna,CASA CENTRAL,8,Profesional,8,26,34,2,6,8,0.33,0.55,0.12,0.0,0,6,6,,20,10.0,15.0,15.0,30.0,20.0,0.0,10.0,0.0,Matemática y/o Estadística,CLP,7013345,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C635J1V1,87,Educación,Universidades,UNIVERSIDAD DE CONCEPCION,PEDAGOGIA EN ARTES VISUALES,Biobío,Diurna,CASA CENTRAL,10,Profesional,89,25,114,13,5,18,0.42,0.5,0.09,0.0,16,5,21,,20,15.0,25.0,25.0,20.0,0.0,15.0,0.0,0.0,Pedagogía en Artes y Música,CLP,4979528,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.8,0.87,1150000.0,0.91,12.02,0.08,False,False,False,False,False
I87S1C64J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,LICENCIATURA EN QUIMICA-QUIMICO,Biobío,Diurna,CASA CENTRAL,10,Profesional,51,49,100,15,8,23,0.33,0.55,0.1,0.02,8,12,20,,25,15.0,25.0,10.0,30.0,0.0,0.0,20.0,0.0,"Química, Licenciado en Química",CLP,6435599,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.61,0.66,1545659.34,0.77,14.72,,True,True,True,True,True
I87S1C6J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,BIOLOGIA,Biobío,Diurna,CASA CENTRAL,10,Profesional,178,132,310,34,27,61,0.33,0.55,0.1,0.02,27,14,41,701.46,60,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Biología,CLP,7601734,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.55,0.67,1400217.91,0.82,13.7,,True,True,True,True,True
I87S1C725J1V1,87,Arte y Arquitectura,Universidades,UNIVERSIDAD DE CONCEPCION,TEATRO,Biobío,Diurna,CASA CENTRAL,10,Profesional,55,26,81,27,13,40,0.19,0.69,0.12,0.0,0,0,0,667.33,40,15.0,25.0,25.0,15.0,0.0,20.0,0.0,0.0,Actuación y Teatro,CLP,7110522,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.27,0.33,1051852.35,0.81,11.48,,True,True,True,True,True
I87S1C765J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,BACHILLERATO EN CIENCIAS E INNOVACION,Biobío,Diurna,CASA CENTRAL,4,Profesional,0,0,0,0,0,0,,,,,0,0,0,,60,20.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,Bachillerato y/o Licenciatura en Ciencias Básicas,CLP,7373166,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,,,,,,,True,True,True,True,True
I87S1C7J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,BIOLOGIA MARINA,Biobío,Diurna,CASA CENTRAL,10,Profesional,90,84,174,18,17,35,0.29,0.58,0.13,0.01,15,6,21,758.63,30,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Biología Marina y Ecología Marina,CLP,7601734,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.6,0.73,1320335.86,0.81,13.45,,True,True,True,True,True
I87S1C8J1V1,87,Ciencias Básicas,Universidades,UNIVERSIDAD DE CONCEPCION,BIOQUIMICA,Biobío,Diurna,CASA CENTRAL,12,Profesional,229,166,395,38,25,63,0.22,0.59,0.18,0.01,26,21,47,801.56,55,15.0,25.0,15.0,35.0,0.0,0.0,10.0,0.0,Bioquímica,CLP,7601734,CLP,29200,True,7,"Víctor Lamas Nº 1290, Concepción",www.udec.cl,0.65,0.71,1458953.05,0.89,16.66,0.3,False,False,False,True,False
